,FinalWorth,Person Name,Age,country,City,source,Industries,Country_Of_Citizenship,Self_Made,Status,Gender,State,Residence_State_Region,Birth Year,Birth Month,Birthday,CPI Country,CPI ChangeCountry,GDP_Country,Gross_Tertiarye_Education_Enrollment,Gross_Primary_Education_Enrollment_Country,Life_Expectancy_Country,Tax_Revenue_Country,Total_TaxRate_Country,Population_Country,Latitude Country,Longitude Country
1698,1800,Karin Schick,,Germany,Gaildorf,Information technology,Technology,Germany,False,D,F,,,,,,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
1699,1800,Anatoly Sedykh,58.0,Russia,Moscow,Steel pipes,Metals & Mining,Russia,True,R,M,,,1964.0,11.0,28.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
1700,1800,Genhuo Shao,57.0,China,Beijing,Agribusiness,Food & Beverage,China,True,D,M,,,1965.0,7.0,29.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1701,1800,Shen Xiqiang & family,75.0,China,Yixing,Chemical,Energy,China,True,D,M,,,1948.0,3.0,2.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1702,1800,S.D. Shibulal,68.0,India,Bangalore,Software services,Technology,India,True,D,M,,,1955.0,3.0,1.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1703,1800,Suh Kyung-bae,60.0,South Korea,Seoul,Cosmetics,Fashion & Retail,South Korea,False,D,M,,,1963.0,1.0,14.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
1704,1800,Bambang Sutantio,64.0,Indonesia,,Dairy & consumer products,Food & Beverage,Indonesia,True,U,M,,,1958.0,12.0,26.0,151.18,3.0,1119190780753.0,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
1705,1800,Sze Man Bok,73.0,China,Jinjiang,Hygiene products,Manufacturing,China,True,D,M,,,1950.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1706,1800,Jim Thompson,83.0,Hong Kong,Hong Kong,Logistics,Logistics,United States,True,U,M,,,1940.0,1.0,14.0,,,,,,,,,,,
1707,1800,Tran Dinh Long,62.0,Vietnam,Hanoi,Steel,Manufacturing,Vietnam,True,D,M,,,1961.0,1.0,1.0,163.52,2.8,261921244843.0,28.5,110.6,75.3,19.1,37.6,96462106.0,14.058324,108.277199
1708,1800,Alan Trefler,67.0,United States,Brookline,Software,Technology,United States,True,D,M,Massachusetts,Northeast,1956.0,3.0,10.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1709,1800,Riaz Valani,46.0,United States,Malibu,E-cigarettes,Finance & Investments,United States,True,D,M,California,West,1976.0,9.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1710,1800,Pieter van der Does,53.0,Netherlands,Amsterdam,Payments software,Technology,Netherlands,True,D,M,,,1969.0,5.0,1.0,115.91,2.6,909070395161.0,85.0,104.2,81.8,23.0,41.2,17332850.0,52.132633,5.291266
1711,1800,Martin Viessmann,69.0,Germany,Allendorf,Heating and cooling equipment,Manufacturing,Germany,False,D,M,,,1953.0,10.0,10.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
1712,1800,Nikil Viswanathan,35.0,United States,San Francisco,Blockchain technology,Technology,United States,True,D,M,California,West,1987.0,10.0,16.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1713,1800,Todd Wagner,62.0,United States,Dallas,Online media,Media & Entertainment,United States,True,D,M,Texas,South,1960.0,8.0,2.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1714,1800,Evan Williams,51.0,United States,San Francisco,Twitter,Technology,United States,True,D,M,California,West,1972.0,3.0,31.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1715,1800,Kie Chie Wong,75.0,Australia,Sydney,Investments,Metals & Mining,Malaysia,False,U,M,,,1948.0,4.0,4.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1716,1800,Thomas Wu,72.0,Taiwan,Taipei,Finance,Finance & Investments,Taiwan,False,D,M,,,1950.0,4.0,11.0,,,,,,,,,,,
1717,1800,Wu Yingming,56.0,China,Ningde,Batteries,Energy,China,True,D,M,,,1967.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1718,1800,Amy Wyss,52.0,United States,Wilson,Medical equipment,Healthcare,United States,False,D,F,Wyoming,South,1971.0,1.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1719,1800,Yan Zhi,50.0,China,Wuhan,Real estate,Real Estate,China,True,D,M,,,1972.0,7.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1720,1800,Yoshiaki Yoshida,82.0,Japan,,cosmetics,Fashion & Retail,Japan,True,U,M,,,1941.0,1.0,31.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
1721,1800,Alan Zekelman,60.0,United States,Bloomfield Hills,Steel,Manufacturing,Canada,False,U,M,Michigan,Midwest,1962.0,10.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1722,1800,Zhang Li,70.0,China,Guangzhou,Real estate,Real Estate,China,True,D,M,,,1953.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1723,1700,Amy Adams Strunk,67.0,United States,Nashville,Tennessee Titans,Sports,United States,False,N,F,Tennessee,South,1955.0,9.0,29.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1724,1700,Marc Andreessen,51.0,United States,Atherton,Venture capital investing,Finance & Investments,United States,True,E,M,California,West,1971.0,7.0,9.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1725,1700,Giovanni Arvedi,85.0,Italy,Cremona,Steel,Metals & Mining,Italy,True,N,M,,,1937.0,8.0,28.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
1726,1700,Lesley Bamberger,57.0,Netherlands,Amsterdam,Real estate,Real Estate,Netherlands,False,U,M,,,1965.0,6.0,3.0,115.91,2.6,909070395161.0,85.0,104.2,81.8,23.0,41.2,17332850.0,52.132633,5.291266
1727,1700,Bang Si-hyuk,50.0,South Korea,Seoul,Entertainment,Media & Entertainment,South Korea,True,D,M,,,1972.0,8.0,9.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
1728,1700,David Booth,77.0,United States,Austin,Mutual funds,Finance & Investments,United States,True,E,M,Texas,South,1946.0,1.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1729,1700,Jim Breyer,61.0,United States,Austin,Venture capital,Technology,United States,True,D,M,Texas,South,1961.0,7.0,26.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1730,1700,Chen Kaichen,,China,Guangzhou,Household chemicals,Manufacturing,China,True,D,M,,,,,,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1731,1700,Kommer Damen,79.0,Netherlands,Gorinchem,Shipbuilding,Manufacturing,Netherlands,False,D,M,,,1944.0,3.0,30.0,115.91,2.6,909070395161.0,85.0,104.2,81.8,23.0,41.2,17332850.0,52.132633,5.291266
1732,1700,Carl DeSantis,83.0,United States,Delray Beach,Energy drink,Food & Beverage,United States,True,U,M,Florida,,1939.0,7.0,19.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1733,1700,Marek Dospiva,53.0,Czech Republic,Prague,Investments,Finance & Investments,Czech Republic,True,U,M,,,1969.0,7.0,18.0,116.48,2.8,246489245495.0,64.1,100.7,79.0,14.9,46.1,10669709.0,49.817492,15.472962
1734,1700,Keith Dunleavy & family,53.0,United States,Annapolis,Health IT,Healthcare,United States,True,E,M,Maryland,South,1969.0,6.0,25.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1735,1700,John Elkann,47.0,Italy,Turin,"FIAT, investments",Finance & Investments,Italy,False,D,M,,,1976.0,1.0,4.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
1736,1700,Francois Feuillet & family,74.0,France,Paris,"Motorhomes, RVs",Automotive,France,False,D,M,,,1949.0,1.0,1.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
1737,1700,Yasuhiro Fukushima,75.0,Japan,Tokyo,Video games,Media & Entertainment,Japan,True,D,M,,,1947.0,8.0,18.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
1738,1700,Mario Gabelli,81.0,United States,Greenwich,Money management,Finance & Investments,United States,True,D,M,Connecticut,Northeast,1942.0,3.0,31.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1739,1700,Rolf Gerling,68.0,Switzerland,Zurich,Insurance,Finance & Investments,Germany,False,E,M,,,1954.0,12.0,15.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
1740,1700,John Goff,67.0,United States,Fort Worth,Real estate,Real Estate,United States,True,U,M,Texas,South,1955.0,8.0,26.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1741,1700,Alexandre Grendene Bartelle,73.0,Brazil,Porto Alegre,Shoes,Fashion & Retail,Brazil,True,D,M,,,1950.0,1.0,23.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
1742,1700,Gerry Harvey,83.0,Australia,Sydney,Retail,Fashion & Retail,Australia,True,D,M,,,1939.0,9.0,18.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1743,1700,He Zhaoxi,49.0,China,Shenzhen,Software,Technology,China,True,E,M,,,1974.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1744,1700,William Heinecke,73.0,Thailand,Bangkok,Hotels,Real Estate,Thailand,True,E,M,,,1949.0,6.0,4.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
1745,1700,Jay Hennick,66.0,Canada,Toronto,Real estate finance,Finance & Investments,Canada,True,D,M,,,1957.0,1.0,20.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
1746,1700,Ilkka Herlin,64.0,Finland,Helsinki,"Elevators, escalators",Manufacturing,Finland,False,U,M,,,1959.0,1.0,1.0,112.33,1.0,268761201365.0,88.2,100.2,81.7,20.8,36.6,5520314.0,61.92411,25.748151
1747,1700,Asok Kumar Hiranandani,68.0,Singapore,Singapore,Real estate,Real Estate,Singapore,False,U,M,,,1954.0,11.0,28.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
1748,1700,Hal Jackman,90.0,Canada,Toronto,"Insurance, investments",Finance & Investments,Canada,True,D,M,,,1932.0,6.0,10.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
1749,1700,Pavan Jain,71.0,India,Delhi,Chemicals,Manufacturing,India,False,N,M,,,1951.0,5.0,17.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1750,1700,Keeree Kanjanapas,72.0,Thailand,Bangkok,Transportation,Real Estate,Thailand,True,D,M,,,1950.0,10.0,18.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
1751,1700,Osman Kibar,52.0,United States,La Jolla,Biotech,Healthcare,United States,True,D,M,California,West,1971.0,4.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1752,1700,Kim Chang-soo,62.0,South Korea,Seoul,Apparel,Fashion & Retail,South Korea,True,D,M,,,1961.0,4.0,1.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
1753,1700,Kim Jung-min,21.0,,,Online gaming,Media & Entertainment,South Korea,False,N,F,,,2002.0,1.0,1.0,,,,,,,,,,,
1754,1700,Kim Jung-youn,19.0,,,Online gaming,Media & Entertainment,South Korea,False,N,F,,,2004.0,1.0,1.0,,,,,,,,,,,
1755,1700,Mustafa Kucuk,59.0,Turkey,Istanbul,Fashion retail,Fashion & Retail,Turkey,True,U,M,,,1963.0,6.0,3.0,234.44,15.2,754411708203.0,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
1756,1700,Christopher Kwok,37.0,Hong Kong,Hong Kong,Real estate,Real Estate,Hong Kong,False,U,M,,,1986.0,4.0,1.0,,,,,,,,,,,
1757,1700,Edward Kwok,42.0,Hong Kong,Hong Kong,Real estate,Real Estate,Hong Kong,False,U,M,,,1981.0,4.0,1.0,,,,,,,,,,,
1758,1700,Lai Jianfa,53.0,China,Shanghai,Express delivery,Logistics,China,True,U,M,,,,,,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1759,1700,Lau Cho Kun,87.0,Malaysia,"Tawau, Sabah","Palm oil, property",Diversified,Malaysia,False,D,M,,,1936.0,1.0,10.0,121.46,0.7,364701517788.0,45.1,105.3,76.0,12.0,38.7,32447385.0,4.210484,101.975766
1760,1700,Alexis Lê-Quôc,48.0,United States,New York,Cloud computing,Technology,United States,True,D,M,New York,Northeast,1974.0,11.0,14.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1761,1700,Lei Jufang,70.0,China,Lanzhou,Pharmaceuticals,Healthcare,China,True,D,F,,,1953.0,1.0,3.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1762,1700,James Leininger,78.0,United States,San Antonio,Medical products,Healthcare,United States,True,E,M,Texas,South,1945.0,3.0,30.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1763,1700,Xuhui Li,54.0,China,Foshan,Soy sauce,Food & Beverage,China,True,D,F,,,1968.0,6.0,15.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1764,1700,Jimmy John Liautaud,59.0,United States,Key Largo,Sandwich chain,Food & Beverage,United States,True,E,M,Florida,South,1964.0,1.0,12.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1765,1700,Lin Lairong & family,54.0,China,Bayannur,Iron ore mining,Metals & Mining,China,True,D,M,,,1968.0,8.0,9.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1766,1700,Lu Di,,China,Shenzhen,Drones,Technology,China,True,E,M,,,,,,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1767,1700,Palmer Luckey,30.0,United States,Newport Beach,Virtual reality,Technology,United States,True,N,M,California,West,1992.0,9.0,19.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1768,1700,Duncan MacMillan,85.0,United States,Princeton,Bloomberg LP,Finance & Investments,United States,True,U,M,New Jersey,Northeast,1937.0,12.0,17.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1769,1700,Yusaku Maezawa,47.0,Japan,Chiba,Online retail,Technology,Japan,True,D,M,,,1975.0,11.0,22.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
1770,1700,Ilson Mateus & family,60.0,Brazil,Sao Luis,Supermarkets,Fashion & Retail,Brazil,True,U,M,,,1963.0,2.0,6.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
1771,1700,Meng Qingshan & family,74.0,China,Langfang,Chemicals,Manufacturing,China,True,U,M,,,1948.0,11.0,17.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1772,1700,Alberto Palatchi,73.0,Spain,Madrid,Wedding dresses,Fashion & Retail,Spain,True,E,M,,,1949.0,6.0,26.0,110.96,0.7,1394116310769.0,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922
1773,1700,Mrudula Parekh,75.0,India,Mumbai,Adhesives,Manufacturing,India,False,D,F,,,1948.0,1.0,1.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1774,1700,Dragos Paval,56.0,Romania,Bacau,Retail,Fashion & Retail,Romania,True,U,M,,,1966.0,6.0,22.0,123.78,3.8,250077444017.0,49.4,85.2,75.4,14.6,20.0,19356544.0,45.943161,24.96676
1775,1700,Jorge Perez,73.0,United States,Miami,Real estate,Real Estate,United States,True,E,M,Florida,South,1949.0,10.0,17.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1776,1700,Dmitry Pumpyansky,59.0,Russia,Moscow,Steel pipes,Metals & Mining,Russia,True,R,M,,,1964.0,3.0,22.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
1777,1700,Jinsheng Ren & family,60.0,China,Nanjing,Pharmaceutical,Healthcare,China,True,U,M,,,1963.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1778,1700,Brian Roberts,63.0,United States,Philadelphia,Comcast,Media & Entertainment,United States,False,U,M,Pennsylvania,Northeast,1959.0,6.0,28.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1779,1700,"Joe Rogers, Jr.",76.0,United States,Atlanta,Waffle House,Food & Beverage,United States,False,D,M,Georgia,South,1946.0,12.0,2.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1780,1700,Ruan Shuilong & family,87.0,China,Shangyu,Chemicals,Manufacturing,China,True,D,M,,,1935.0,12.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1781,1700,Paul Saville,67.0,United States,Palm Beach,Homebuilder,Real Estate,United States,True,U,M,Florida,South,1955.0,12.0,14.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1782,1700,Ivan Savvidis & family,64.0,Russia,Rostov-on-Don,Agribusiness,Diversified,Russia,True,U,M,,,1959.0,3.0,27.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
1783,1700,Keiichi Shibahara,58.0,Japan,Tokyo,Healthcare,Healthcare,Japan,True,U,M,,,1964.0,10.0,9.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
1784,1700,Rajju Shroff,89.0,India,Mumbai,Agrochemicals,Manufacturing,India,True,D,M,,,1933.0,10.0,20.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1785,1700,Sun Huaiqing & family,53.0,China,Guangzhou,Cosmetics,Fashion & Retail,China,True,U,M,,,1969.0,10.0,2.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1786,1700,Alain Taravella,75.0,France,Paris,Real estate development,Real Estate,France,True,D,M,,,1948.0,1.0,1.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
1787,1700,Jonathan Tisch,69.0,United States,New York,"Insurance, NFL team",Diversified,United States,False,U,M,New York,Northeast,1953.0,12.0,7.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1788,1700,Kenneth Tuchman,63.0,United States,Denver,Call centers,Service,United States,True,D,M,Colorado,West,1959.0,10.0,23.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1789,1700,Wang Chou-hsiong,82.0,Taiwan,Yunlin,Footwear,Manufacturing,Taiwan,True,D,M,,,1941.0,1.0,1.0,,,,,,,,,,,
1790,1700,Wang Minwen,59.0,China,Beijing,Semiconductor,Technology,China,True,D,M,,,1963.0,11.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1791,1700,Tom Werner,72.0,United States,Los Angeles,Sports teams,Sports,United States,True,U,M,California,West,1950.0,4.0,12.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1792,1700,Stephen Winn,76.0,United States,Dallas,Real estate services,Real Estate,United States,True,E,M,Texas,South,1946.0,9.0,12.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1793,1700,Ian Wood & family,80.0,United Kingdom,Aberdeen,Energy services,Energy,United Kingdom,False,E,M,,,1942.0,7.0,21.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1794,1700,Wu Lanlan & family,49.0,China,Shenzhen,Packaging,Manufacturing,China,True,D,F,,,1974.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1795,1700,Xu Bingzhong,49.0,China,Shenzhen,Bars,Food & Beverage,China,True,U,M,,,1974.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1796,1700,Yang Xuegang,58.0,China,Beijing,Coking,Manufacturing,China,True,D,M,,,1965.0,2.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1797,1700,Vladimir Yevtushenkov,74.0,Russia,Moscow,"Telecom, investments",Telecom,Russia,True,E,M,,,1948.0,9.0,25.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
1798,1700,David Zalik,49.0,United States,Atlanta,Financial technology,Technology,United States,True,D,M,Georgia,South,1974.0,2.0,2.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1799,1700,Zhang Xiaojuan,53.0,China,Shanghai,Logistics,Logistics,China,True,D,F,,,1969.0,10.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1800,1700,Zheng Xiaodong,59.0,China,Shanghai,Manufacturing,Manufacturing,China,True,D,M,,,1964.0,3.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1801,1700,Zhong Ruonong & family,60.0,China,Zhuzhou,Electronics,Manufacturing,China,True,D,F,,,1962.0,10.0,30.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1802,1600,Noubar Afeyan,60.0,United States,Lexington,Biotech,Healthcare,United States,True,D,M,Massachusetts,Northeast,1962.0,7.0,25.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1803,1600,Syed Mokhtar AlBukhary,71.0,Malaysia,Kuala Lumpur,"Engineering, automotive",Construction & Engineering,Malaysia,True,U,M,,,1951.0,12.0,12.0,121.46,0.7,364701517788.0,45.1,105.3,76.0,12.0,38.7,32447385.0,4.210484,101.975766
1804,1600,"Herbert Allen, Jr. & family",83.0,United States,New York,Investment banking,Finance & Investments,United States,False,E,M,New York,Northeast,1940.0,3.0,5.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1805,1600,Vasily Anisimov,71.0,Switzerland,,Real estate,Metals & Mining,Russia,True,E,M,,,1951.0,9.0,19.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
1806,1600,Clifford Asness,56.0,United States,Greenwich,Money management,Finance & Investments,United States,True,E,M,Connecticut,Northeast,1966.0,10.0,17.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1807,1600,Louis Bacon,66.0,United States,Oyster Bay,Hedge funds,Finance & Investments,United States,True,E,M,New York,Northeast,1956.0,7.0,25.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1808,1600,Bai Baokun,53.0,China,Dongguan,Hardware,Manufacturing,China,True,D,M,,,,,,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
